date,age,cases
2022-10-09,15_19,161
2022-10-09,20_24,290
2022-10-09,25_29,379
2022-10-09,30_34,508
2022-10-09,35_39,541
2022-10-09,40_44,590
2022-10-09,45_49,624
2022-10-09,50_54,837
2022-10-09,55_59,867
2022-10-09,60_64,741
2022-10-09,65_69,542
2022-10-09,70_74,493
2022-10-09,75_79,432
2022-10-09,80_84,309
2022-10-09,85_89,198
2022-10-09,90+,183
2022-10-10,00_04,65
2022-10-10,05_09,52
2022-10-10,10_14,108
2022-10-10,15_19,226
2022-10-10,20_24,302
2022-10-10,25_29,426
2022-10-10,30_34,584
2022-10-10,35_39,653
2022-10-10,40_44,634
2022-10-10,45_49,785
2022-10-10,50_54,939
2022-10-10,55_59,990
2022-10-10,60_64,877
2022-10-10,65_69,698
2022-10-10,70_74,621
2022-10-10,75_79,611
2022-10-10,80_84,413
2022-10-10,85_89,380
2022-10-10,90+,367
2022-10-11,00_04,59
2022-10-11,05_09,48
2022-10-11,10_14,102
2022-10-11,15_19,164
2022-10-11,20_24,274
2022-10-11,25_29,476
2022-10-11,30_34,526
2022-10-11,35_39,583
2022-10-11,40_44,615
2022-10-11,45_49,634
2022-10-11,50_54,801
2022-10-11,55_59,853
2022-10-11,60_64,747
2022-10-11,65_69,583
2022-10-11,70_74,502
2022-10-11,75_79,579
2022-10-11,80_84,425
2022-10-11,85_89,357
2022-10-11,90+,331
2022-10-12,00_04,57
2022-10-12,05_09,48
2022-10-12,10_14,96
2022-10-12,15_19,155
2022-10-12,20_24,302
2022-10-12,25_29,395
2022-10-12,30_34,502
2022-10-12,35_39,475
2022-10-12,40_44,584
2022-10-12,45_49,615
2022-10-12,50_54,777
2022-10-12,55_59,823
2022-10-12,60_64,733
2022-10-12,65_69,512
2022-10-12,70_74,540
2022-10-12,75_79,475
2022-10-12,80_84,360
2022-10-12,85_89,307
2022-10-12,90+,276
2022-10-13,00_04,56
2022-10-13,05_09,37
2022-10-13,10_14,88
2022-10-13,15_19,168
2022-10-13,20_24,251
2022-10-13,25_29,371
2022-10-13,30_34,450
2022-10-13,35_39,459
2022-10-13,40_44,501
2022-10-13,45_49,543
2022-10-13,50_54,669
2022-10-13,55_59,723
2022-10-13,60_64,676
2022-10-13,65_69,498
2022-10-13,70_74,525
2022-10-13,75_79,464
2022-10-13,80_84,374
2022-10-13,85_89,324
2022-10-13,90+,277
2022-10-14,00_04,67
2022-10-14,05_09,51
2022-10-14,10_14,111
2022-10-14,15_19,151
2022-10-14,20_24,216
2022-10-14,25_29,339
2022-10-14,30_34,380
2022-10-14,35_39,397
2022-10-14,40_44,483
2022-10-14,45_49,543
2022-10-14,50_54,657
2022-10-14,55_59,730
2022-10-14,60_64,658
2022-10-14,65_69,490
2022-10-14,70_74,523
2022-10-14,75_79,485
2022-10-14,80_84,358
2022-10-14,85_89,304
2022-10-14,90+,297
2022-10-15,00_04,44
2022-10-15,05_09,44
2022-10-15,10_14,67
2022-10-15,15_19,128
2022-10-15,20_24,200
2022-10-15,25_29,267
2022-10-15,30_34,347
2022-10-15,35_39,398
2022-10-15,40_44,413
2022-10-15,45_49,453
2022-10-15,50_54,578
2022-10-15,55_59,583
2022-10-15,60_64,565
2022-10-15,65_69,394
2022-10-15,70_74,397
2022-10-15,75_79,373
2022-10-15,80_84,272
2022-10-15,85_89,222
2022-10-15,90+,180
2022-10-16,00_04,48
2022-10-16,05_09,67
2022-10-16,10_14,129
2022-10-16,15_19,179
2022-10-16,20_24,223
2022-10-16,25_29,355
2022-10-16,30_34,462
2022-10-16,35_39,468
2022-10-16,40_44,524
2022-10-16,45_49,596
2022-10-16,50_54,719
2022-10-16,55_59,768
2022-10-16,60_64,660
2022-10-16,65_69,452
2022-10-16,70_74,424
2022-10-16,75_79,382
2022-10-16,80_84,295
2022-10-16,85_89,233
2022-10-16,90+,207
2022-10-17,00_04,76
2022-10-17,05_09,64
2022-10-17,10_14,149
2022-10-17,15_19,180
2022-10-17,20_24,335
2022-10-17,25_29,454
2022-10-17,30_34,599
2022-10-17,35_39,560
2022-10-17,40_44,637
2022-10-17,45_49,675
2022-10-17,50_54,837
2022-10-17,55_59,913
2022-10-17,60_64,797
2022-10-17,65_69,608
2022-10-17,70_74,562
2022-10-17,75_79,605
2022-10-17,80_84,423
2022-10-17,85_89,354
2022-10-17,90+,359
2022-10-18,00_04,67
2022-10-18,05_09,64
2022-10-18,10_14,101
2022-10-18,15_19,151
2022-10-18,20_24,272
2022-10-18,25_29,394
2022-10-18,30_34,440
2022-10-18,35_39,455
2022-10-18,40_44,526
2022-10-18,45_49,589
2022-10-18,50_54,731
2022-10-18,55_59,771
2022-10-18,60_64,656
2022-10-18,65_69,503
2022-10-18,70_74,432
2022-10-18,75_79,462
2022-10-18,80_84,349
2022-10-18,85_89,315
2022-10-18,90+,300
2022-10-19,00_04,59
2022-10-19,05_09,37
2022-10-19,10_14,111
2022-10-19,15_19,177
2022-10-19,20_24,243
2022-10-19,25_29,353
2022-10-19,30_34,451
2022-10-19,35_39,452
2022-10-19,40_44,475
2022-10-19,45_49,531
2022-10-19,50_54,635
2022-10-19,55_59,700
2022-10-19,60_64,594
2022-10-19,65_69,438
2022-10-19,70_74,398
2022-10-19,75_79,442
2022-10-19,80_84,310
2022-10-19,85_89,275
2022-10-19,90+,221
2022-10-20,00_04,60
2022-10-20,05_09,43
2022-10-20,10_14,100
2022-10-20,15_19,98
2022-10-20,20_24,190
2022-10-20,25_29,306
2022-10-20,30_34,399
2022-10-20,35_39,374
2022-10-20,40_44,373
2022-10-20,45_49,427
2022-10-20,50_54,543
2022-10-20,55_59,575
2022-10-20,60_64,543
2022-10-20,65_69,378
2022-10-20,70_74,370
2022-10-20,75_79,400
2022-10-20,80_84,300
2022-10-20,85_89,260
2022-10-20,90+,239
2022-10-21,00_04,51
2022-10-21,05_09,33
2022-10-21,10_14,77
2022-10-21,15_19,105
2022-10-21,20_24,179
2022-10-21,25_29,252
2022-10-21,30_34,316
2022-10-21,35_39,351
2022-10-21,40_44,407
2022-10-21,45_49,378
2022-10-21,50_54,503
2022-10-21,55_59,562
2022-10-21,60_64,503
2022-10-21,65_69,371
2022-10-21,70_74,367
2022-10-21,75_79,422
2022-10-21,80_84,298
2022-10-21,85_89,264
2022-10-21,90+,245
2022-10-22,00_04,48
2022-10-22,05_09,36
2022-10-22,10_14,50
2022-10-22,15_19,91
2022-10-22,20_24,160
2022-10-22,25_29,206
2022-10-22,30_34,252
2022-10-22,35_39,297
2022-10-22,40_44,310
2022-10-22,45_49,342
2022-10-22,50_54,439
2022-10-22,55_59,474
2022-10-22,60_64,428
2022-10-22,65_69,287
2022-10-22,70_74,280
2022-10-22,75_79,263
2022-10-22,80_84,201
2022-10-22,85_89,168
2022-10-22,90+,130
2022-10-23,00_04,34
2022-10-23,05_09,28
2022-10-23,10_14,49
2022-10-23,15_19,92
2022-10-23,20_24,190
2022-10-23,25_29,262
2022-10-23,30_34,328
2022-10-23,35_39,349
2022-10-23,40_44,361
2022-10-23,45_49,401
2022-10-23,50_54,538
2022-10-23,55_59,549
2022-10-23,60_64,441
2022-10-23,65_69,291
2022-10-23,70_74,275
2022-10-23,75_79,278
2022-10-23,80_84,191
2022-10-23,85_89,155
2022-10-23,90+,143
2022-10-24,00_04,49
2022-10-24,05_09,30
2022-10-24,10_14,57
2022-10-24,15_19,96
2022-10-24,20_24,216
2022-10-24,25_29,326
2022-10-24,30_34,373
2022-10-24,35_39,409
2022-10-24,40_44,391
2022-10-24,45_49,482
2022-10-24,50_54,575
2022-10-24,55_59,594
2022-10-24,60_64,536
2022-10-24,65_69,363
2022-10-24,70_74,390
2022-10-24,75_79,381
2022-10-24,80_84,289
2022-10-24,85_89,253
2022-10-24,90+,247
2022-10-25,00_04,53
2022-10-25,05_09,24
2022-10-25,10_14,60
2022-10-25,15_19,92
2022-10-25,20_24,179
2022-10-25,25_29,263
2022-10-25,30_34,351
2022-10-25,35_39,350
2022-10-25,40_44,323
2022-10-25,45_49,403
2022-10-25,50_54,468
2022-10-25,55_59,481
2022-10-25,60_64,442
2022-10-25,65_69,312
2022-10-25,70_74,315
2022-10-25,75_79,328
2022-10-25,80_84,274
2022-10-25,85_89,234
2022-10-25,90+,152
2022-10-26,00_04,55
2022-10-26,05_09,30
2022-10-26,10_14,42
2022-10-26,15_19,89
2022-10-26,20_24,176
2022-10-26,25_29,240
2022-10-26,30_34,301
2022-10-26,35_39,294
2022-10-26,40_44,366
2022-10-26,45_49,381
2022-10-26,50_54,447
2022-10-26,55_59,478
2022-10-26,60_64,439
2022-10-26,65_69,333
2022-10-26,70_74,277
2022-10-26,75_79,289
2022-10-26,80_84,243
2022-10-26,85_89,181
2022-10-26,90+,175
2022-10-27,00_04,56
2022-10-27,05_09,21
2022-10-27,10_14,39
2022-10-27,15_19,71
2022-10-27,20_24,136
2022-10-27,25_29,197
2022-10-27,30_34,264
2022-10-27,35_39,297
2022-10-27,40_44,324
2022-10-27,45_49,322
2022-10-27,50_54,398
2022-10-27,55_59,427
2022-10-27,60_64,350
2022-10-27,65_69,287
2022-10-27,70_74,293
2022-10-27,75_79,290
2022-10-27,80_84,180
2022-10-27,85_89,178
2022-10-27,90+,159
2022-10-28,00_04,47
2022-10-28,05_09,14
2022-10-28,10_14,40
2022-10-28,15_19,85
2022-10-28,20_24,122
2022-10-28,25_29,177
2022-10-28,30_34,244
2022-10-28,35_39,262
2022-10-28,40_44,253
2022-10-28,45_49,294
2022-10-28,50_54,346
2022-10-28,55_59,401
2022-10-28,60_64,339
2022-10-28,65_69,228
2022-10-28,70_74,231
2022-10-28,75_79,275
2022-10-28,80_84,195
2022-10-28,85_89,167
2022-10-28,90+,134
2022-10-29,00_04,40
2022-10-29,05_09,17
2022-10-29,10_14,43
2022-10-29,15_19,85
2022-10-29,20_24,112
2022-10-29,25_29,129
2022-10-29,30_34,194
2022-10-29,35_39,216
2022-10-29,40_44,254
2022-10-29,45_49,268
2022-10-29,50_54,303
2022-10-29,55_59,310
2022-10-29,60_64,298
2022-10-29,65_69,222
2022-10-29,70_74,203
2022-10-29,75_79,168
2022-10-29,80_84,147
2022-10-29,85_89,99
2022-10-29,90+,71
2022-10-30,00_04,53
2022-10-30,05_09,35
2022-10-30,10_14,73
2022-10-30,15_19,119
2022-10-30,20_24,136
2022-10-30,25_29,208
2022-10-30,30_34,269
2022-10-30,35_39,271
2022-10-30,40_44,336
2022-10-30,45_49,329
2022-10-30,50_54,390
2022-10-30,55_59,409
2022-10-30,60_64,290
2022-10-30,65_69,203
2022-10-30,70_74,184
2022-10-30,75_79,179
2022-10-30,80_84,123
2022-10-30,85_89,99
2022-10-30,90+,76
2022-10-31,00_04,52
2022-10-31,05_09,23
2022-10-31,10_14,86
2022-10-31,15_19,113
2022-10-31,20_24,180
2022-10-31,25_29,270
2022-10-31,30_34,288
2022-10-31,35_39,320
2022-10-31,40_44,366
2022-10-31,45_49,393
2022-10-31,50_54,421
2022-10-31,55_59,443
2022-10-31,60_64,360
2022-10-31,65_69,283
2022-10-31,70_74,255
2022-10-31,75_79,218
2022-10-31,80_84,197
2022-10-31,85_89,178
2022-10-31,90+,134
2022-11-01,00_04,47
2022-11-01,05_09,31
2022-11-01,10_14,59
2022-11-01,15_19,109
2022-11-01,20_24,157
2022-11-01,25_29,245
2022-11-01,30_34,293
2022-11-01,35_39,276
2022-11-01,40_44,312
2022-11-01,45_49,320
2022-11-01,50_54,372
2022-11-01,55_59,375
2022-11-01,60_64,306
2022-11-01,65_69,209
2022-11-01,70_74,214
2022-11-01,75_79,239
2022-11-01,80_84,182
2022-11-01,85_89,154
2022-11-01,90+,132
2022-11-02,00_04,50
2022-11-02,05_09,30
2022-11-02,10_14,63
2022-11-02,15_19,87
2022-11-02,20_24,150
2022-11-02,25_29,215
2022-11-02,30_34,245
2022-11-02,35_39,235
2022-11-02,40_44,261
2022-11-02,45_49,280
2022-11-02,50_54,300
2022-11-02,55_59,300
2022-11-02,60_64,275
2022-11-02,65_69,190
2022-11-02,70_74,231
2022-11-02,75_79,198
2022-11-02,80_84,156
2022-11-02,85_89,152
2022-11-02,90+,121
2022-11-03,00_04,45
2022-11-03,05_09,28
2022-11-03,10_14,58
2022-11-03,15_19,83
2022-11-03,20_24,142
2022-11-03,25_29,176
2022-11-03,30_34,202
2022-11-03,35_39,196
2022-11-03,40_44,251
2022-11-03,45_49,221
2022-11-03,50_54,299
2022-11-03,55_59,292
2022-11-03,60_64,247
2022-11-03,65_69,176
2022-11-03,70_74,205
2022-11-03,75_79,200
2022-11-03,80_84,167
2022-11-03,85_89,115
2022-11-03,90+,102
2022-11-04,00_04,34
2022-11-04,05_09,25
2022-11-04,10_14,48
2022-11-04,15_19,67
2022-11-04,20_24,109
2022-11-04,25_29,131
2022-11-04,30_34,150
2022-11-04,35_39,173
2022-11-04,40_44,214
2022-11-04,45_49,216
2022-11-04,50_54,259
2022-11-04,55_59,246
2022-11-04,60_64,233
2022-11-04,65_69,156
2022-11-04,70_74,162
2022-11-04,75_79,166
2022-11-04,80_84,113
2022-11-04,85_89,108
2022-11-04,90+,99
2022-11-05,00_04,29
2022-11-05,05_09,23
2022-11-05,10_14,51
2022-11-05,15_19,61
2022-11-05,20_24,95
2022-11-05,25_29,117
2022-11-05,30_34,162
2022-11-05,35_39,173
2022-11-05,40_44,203
2022-11-05,45_49,203
2022-11-05,50_54,188
2022-11-05,55_59,197
2022-11-05,60_64,168
2022-11-05,65_69,147
2022-11-05,70_74,149
2022-11-05,75_79,157
2022-11-05,80_84,91
2022-11-05,85_89,72
2022-11-05,90+,51
2022-11-06,00_04,27
2022-11-06,05_09,37
2022-11-06,10_14,89
2022-11-06,15_19,84
2022-11-06,20_24,123
2022-11-06,25_29,148
2022-11-06,30_34,225
2022-11-06,35_39,224
2022-11-06,40_44,226
2022-11-06,45_49,286
2022-11-06,50_54,284
2022-11-06,55_59,286
2022-11-06,60_64,200
2022-11-06,65_69,156
2022-11-06,70_74,147
2022-11-06,75_79,129
2022-11-06,80_84,79
2022-11-06,85_89,59
2022-11-06,90+,69
2022-11-07,00_04,44
2022-11-07,05_09,36
2022-11-07,10_14,99
2022-11-07,15_19,112
2022-11-07,20_24,180
2022-11-07,25_29,227
2022-11-07,30_34,262
2022-11-07,35_39,291
2022-11-07,40_44,305
2022-11-07,45_49,284
2022-11-07,50_54,356
2022-11-07,55_59,334
2022-11-07,60_64,281
2022-11-07,65_69,211
2022-11-07,70_74,191
2022-11-07,75_79,185
2022-11-07,80_84,145
2022-11-07,85_89,134
2022-11-07,90+,128
2022-11-08,00_04,41
2022-11-08,05_09,46
2022-11-08,10_14,91
2022-11-08,15_19,97
2022-11-08,20_24,138
2022-11-08,25_29,197
2022-11-08,30_34,224
2022-11-08,35_39,248
2022-11-08,40_44,263
2022-11-08,45_49,253
2022-11-08,50_54,290
2022-11-08,55_59,284
2022-11-08,60_64,216
2022-11-08,65_69,176
2022-11-08,70_74,170
2022-11-08,75_79,188
2022-11-08,80_84,145
2022-11-08,85_89,132
2022-11-08,90+,111
2022-11-09,00_04,66
2022-11-09,05_09,45
2022-11-09,10_14,59
2022-11-09,15_19,77
2022-11-09,20_24,164
2022-11-09,25_29,175
2022-11-09,30_34,212
2022-11-09,35_39,218
2022-11-09,40_44,268
2022-11-09,45_49,234
2022-11-09,50_54,276
2022-11-09,55_59,274
2022-11-09,60_64,232
2022-11-09,65_69,170
2022-11-09,70_74,157
2022-11-09,75_79,168
2022-11-09,80_84,113
2022-11-09,85_89,122
2022-11-09,90+,103
2022-11-10,00_04,40
2022-11-10,05_09,43
2022-11-10,10_14,57
2022-11-10,15_19,80
2022-11-10,20_24,102
2022-11-10,25_29,153
2022-11-10,30_34,207
2022-11-10,35_39,202
2022-11-10,40_44,206
2022-11-10,45_49,224
2022-11-10,50_54,234
2022-11-10,55_59,219
2022-11-10,60_64,172
2022-11-10,65_69,151
2022-11-10,70_74,175
2022-11-10,75_79,168
2022-11-10,80_84,121
2022-11-10,85_89,94
2022-11-10,90+,105
2022-11-11,00_04,28
2022-11-11,05_09,16
2022-11-11,10_14,46
2022-11-11,15_19,77
2022-11-11,20_24,105
2022-11-11,25_29,124
2022-11-11,30_34,171
2022-11-11,35_39,172
2022-11-11,40_44,195
2022-11-11,45_49,171
2022-11-11,50_54,221
2022-11-11,55_59,207
2022-11-11,60_64,224
2022-11-11,65_69,136
2022-11-11,70_74,165
2022-11-11,75_79,156
2022-11-11,80_84,107
2022-11-11,85_89,112
2022-11-11,90+,83
2022-11-12,00_04,36
2022-11-12,05_09,22
2022-11-12,10_14,45
2022-11-12,15_19,53
2022-11-12,20_24,93
2022-11-12,25_29,118
2022-11-12,30_34,129
2022-11-12,35_39,142
2022-11-12,40_44,178
2022-11-12,45_49,191
2022-11-12,50_54,199
2022-11-12,55_59,168
2022-11-12,60_64,147
2022-11-12,65_69,130
2022-11-12,70_74,122
2022-11-12,75_79,128
2022-11-12,80_84,85
2022-11-12,85_89,93
2022-11-12,90+,68
2022-11-13,00_04,26
2022-11-13,05_09,32
2022-11-13,10_14,82
2022-11-13,15_19,84
2022-11-13,20_24,119
2022-11-13,25_29,160
2022-11-13,30_34,184
2022-11-13,35_39,201
2022-11-13,40_44,216
2022-11-13,45_49,260
2022-11-13,50_54,252
2022-11-13,55_59,205
2022-11-13,60_64,185
2022-11-13,65_69,128
2022-11-13,70_74,114
2022-11-13,75_79,128
2022-11-13,80_84,95
2022-11-13,85_89,75
2022-11-13,90+,64
2022-11-14,00_04,48
2022-11-14,05_09,35
2022-11-14,10_14,88
2022-11-14,15_19,108
2022-11-14,20_24,179
2022-11-14,25_29,192
2022-11-14,30_34,251
2022-11-14,35_39,261
2022-11-14,40_44,300
2022-11-14,45_49,272
2022-11-14,50_54,278
2022-11-14,55_59,249
2022-11-14,60_64,232
2022-11-14,65_69,175
2022-11-14,70_74,189
2022-11-14,75_79,191
2022-11-14,80_84,174
2022-11-14,85_89,119
2022-11-14,90+,114
2022-11-15,00_04,41
2022-11-15,05_09,34
2022-11-15,10_14,81
2022-11-15,15_19,114
2022-11-15,20_24,136
2022-11-15,25_29,186
2022-11-15,30_34,247
2022-11-15,35_39,215
2022-11-15,40_44,254
2022-11-15,45_49,272
2022-11-15,50_54,257
2022-11-15,55_59,264
2022-11-15,60_64,196
2022-11-15,65_69,149
2022-11-15,70_74,160
2022-11-15,75_79,183
2022-11-15,80_84,132
2022-11-15,85_89,97
2022-11-15,90+,96
2022-11-16,00_04,53
2022-11-16,05_09,32
2022-11-16,10_14,59
2022-11-16,15_19,91
2022-11-16,20_24,129
2022-11-16,25_29,160
2022-11-16,30_34,228
2022-11-16,35_39,192
2022-11-16,40_44,210
2022-11-16,45_49,237
2022-11-16,50_54,253
2022-11-16,55_59,237
2022-11-16,60_64,197
2022-11-16,65_69,164
2022-11-16,70_74,140
2022-11-16,75_79,193
2022-11-16,80_84,108
2022-11-16,85_89,121
2022-11-16,90+,91
2022-11-17,00_04,37
2022-11-17,05_09,24
2022-11-17,10_14,74
2022-11-17,15_19,85
2022-11-17,20_24,107
2022-11-17,25_29,136
2022-11-17,30_34,190
2022-11-17,35_39,186
2022-11-17,40_44,211
2022-11-17,45_49,250
2022-11-17,50_54,215
2022-11-17,55_59,189
2022-11-17,60_64,173
2022-11-17,65_69,165
2022-11-17,70_74,130
2022-11-17,75_79,155
2022-11-17,80_84,127
2022-11-17,85_89,111
2022-11-17,90+,94
2022-11-18,00_04,35
2022-11-18,05_09,24
2022-11-18,10_14,68
2022-11-18,15_19,74
2022-11-18,20_24,95
2022-11-18,25_29,124
2022-11-18,30_34,173
2022-11-18,35_39,186
2022-11-18,40_44,194
2022-11-18,45_49,191
2022-11-18,50_54,222
2022-11-18,55_59,165
2022-11-18,60_64,152
2022-11-18,65_69,144
2022-11-18,70_74,129
2022-11-18,75_79,144
2022-11-18,80_84,116
2022-11-18,85_89,104
2022-11-18,90+,113
2022-11-19,00_04,31
2022-11-19,05_09,27
2022-11-19,10_14,58
2022-11-19,15_19,60
2022-11-19,20_24,82
2022-11-19,25_29,123
2022-11-19,30_34,155
2022-11-19,35_39,161
2022-11-19,40_44,188
2022-11-19,45_49,185
2022-11-19,50_54,198
2022-11-19,55_59,185
2022-11-19,60_64,144
2022-11-19,65_69,93
2022-11-19,70_74,111
2022-11-19,75_79,136
2022-11-19,80_84,96
2022-11-19,85_89,78
2022-11-19,90+,70
2022-11-20,00_04,27
2022-11-20,05_09,33
2022-11-20,10_14,107
2022-11-20,15_19,109
2022-11-20,20_24,90
2022-11-20,25_29,158
2022-11-20,30_34,174
2022-11-20,35_39,190
2022-11-20,40_44,228
2022-11-20,45_49,260
2022-11-20,50_54,270
2022-11-20,55_59,208
2022-11-20,60_64,158
2022-11-20,65_69,108
2022-11-20,70_74,124
2022-11-20,75_79,120
2022-11-20,80_84,94
2022-11-20,85_89,73
2022-11-20,90+,57
2022-11-21,00_04,39
2022-11-21,05_09,38
2022-11-21,10_14,143
2022-11-21,15_19,115
2022-11-21,20_24,152
2022-11-21,25_29,187
2022-11-21,30_34,243
2022-11-21,35_39,251
2022-11-21,40_44,306
2022-11-21,45_49,283
2022-11-21,50_54,305
2022-11-21,55_59,310
2022-11-21,60_64,235
2022-11-21,65_69,176
2022-11-21,70_74,154
2022-11-21,75_79,194
2022-11-21,80_84,131
2022-11-21,85_89,106
2022-11-21,90+,128
2022-11-22,00_04,50
2022-11-22,05_09,47
2022-11-22,10_14,92
2022-11-22,15_19,105
2022-11-22,20_24,139
2022-11-22,25_29,198
2022-11-22,30_34,240
2022-11-22,35_39,267
2022-11-22,40_44,275
2022-11-22,45_49,281
2022-11-22,50_54,288
2022-11-22,55_59,286
2022-11-22,60_64,233
2022-11-22,65_69,167
2022-11-22,70_74,176
2022-11-22,75_79,187
2022-11-22,80_84,136
2022-11-22,85_89,128
2022-11-22,90+,110
2022-11-23,00_04,48
2022-11-23,05_09,34
2022-11-23,10_14,92
2022-11-23,15_19,94
2022-11-23,20_24,136
2022-11-23,25_29,187
2022-11-23,30_34,206
2022-11-23,35_39,248
2022-11-23,40_44,261
2022-11-23,45_49,250
2022-11-23,50_54,284
2022-11-23,55_59,255
2022-11-23,60_64,231
2022-11-23,65_69,167
2022-11-23,70_74,142
2022-11-23,75_79,177
2022-11-23,80_84,140
2022-11-23,85_89,120
2022-11-23,90+,127
2022-11-24,00_04,31
2022-11-24,05_09,24
2022-11-24,10_14,84
2022-11-24,15_19,86
2022-11-24,20_24,109
2022-11-24,25_29,169
2022-11-24,30_34,204
2022-11-24,35_39,198
2022-11-24,40_44,225
2022-11-24,45_49,239
2022-11-24,50_54,278
2022-11-24,55_59,244
2022-11-24,60_64,199
2022-11-24,65_69,183
2022-11-24,70_74,157
2022-11-24,75_79,170
2022-11-24,80_84,127
2022-11-24,85_89,110
2022-11-24,90+,118
2022-11-25,00_04,40
2022-11-25,05_09,18
2022-11-25,10_14,57
2022-11-25,15_19,84
2022-11-25,20_24,93
2022-11-25,25_29,136
2022-11-25,30_34,140
2022-11-25,35_39,192
2022-11-25,40_44,186
2022-11-25,45_49,207
2022-11-25,50_54,191
2022-11-25,55_59,211
2022-11-25,60_64,190
2022-11-25,65_69,152
2022-11-25,70_74,142
2022-11-25,75_79,177
2022-11-25,80_84,150
2022-11-25,85_89,119
2022-11-25,90+,120
2022-11-26,00_04,33
2022-11-26,05_09,38
2022-11-26,10_14,56
2022-11-26,15_19,70
2022-11-26,20_24,79
2022-11-26,25_29,107
2022-11-26,30_34,136
2022-11-26,35_39,166
2022-11-26,40_44,199
2022-11-26,45_49,210
2022-11-26,50_54,190
2022-11-26,55_59,182
2022-11-26,60_64,160
2022-11-26,65_69,134
2022-11-26,70_74,131
2022-11-26,75_79,133
2022-11-26,80_84,86
2022-11-26,85_89,75
2022-11-26,90+,78
2022-11-27,00_04,25
2022-11-27,05_09,47
2022-11-27,10_14,117
2022-11-27,15_19,143
2022-11-27,20_24,117
2022-11-27,25_29,171
2022-11-27,30_34,202
2022-11-27,35_39,232
2022-11-27,40_44,263
2022-11-27,45_49,290
2022-11-27,50_54,291
2022-11-27,55_59,255
2022-11-27,60_64,194
2022-11-27,65_69,140
2022-11-27,70_74,132
2022-11-27,75_79,187
2022-11-27,80_84,116
2022-11-27,85_89,102
2022-11-27,90+,100
2022-11-28,00_04,48
2022-11-28,05_09,52
2022-11-28,10_14,144
2022-11-28,15_19,141
2022-11-28,20_24,176
2022-11-28,25_29,255
2022-11-28,30_34,296
2022-11-28,35_39,253
2022-11-28,40_44,310
2022-11-28,45_49,346
2022-11-28,50_54,351
2022-11-28,55_59,338
2022-11-28,60_64,274
2022-11-28,65_69,213
2022-11-28,70_74,210
2022-11-28,75_79,234
2022-11-28,80_84,184
2022-11-28,85_89,187
2022-11-28,90+,165
2022-11-29,00_04,43
2022-11-29,05_09,37
2022-11-29,10_14,114
2022-11-29,15_19,127
2022-11-29,20_24,181
2022-11-29,25_29,209
2022-11-29,30_34,268
2022-11-29,35_39,281
2022-11-29,40_44,311
2022-11-29,45_49,309
2022-11-29,50_54,357
2022-11-29,55_59,304
2022-11-29,60_64,237
2022-11-29,65_69,203
2022-11-29,70_74,200
2022-11-29,75_79,209
2022-11-29,80_84,178
2022-11-29,85_89,164
2022-11-29,90+,186
2022-11-30,00_04,40
2022-11-30,05_09,22
2022-11-30,10_14,81
2022-11-30,15_19,120
2022-11-30,20_24,162
2022-11-30,25_29,215
2022-11-30,30_34,262
2022-11-30,35_39,230
2022-11-30,40_44,288
2022-11-30,45_49,279
2022-11-30,50_54,302
2022-11-30,55_59,274
2022-11-30,60_64,247
2022-11-30,65_69,172
2022-11-30,70_74,187
2022-11-30,75_79,198
2022-11-30,80_84,182
2022-11-30,85_89,172
2022-11-30,90+,130
2022-12-01,00_04,39
2022-12-01,05_09,16
2022-12-01,10_14,73
2022-12-01,15_19,89
2022-12-01,20_24,155
2022-12-01,25_29,186
2022-12-01,30_34,207
2022-12-01,35_39,236
2022-12-01,40_44,241
2022-12-01,45_49,260
2022-12-01,50_54,279
2022-12-01,55_59,251
2022-12-01,60_64,203
2022-12-01,65_69,173
2022-12-01,70_74,152
2022-12-01,75_79,181
2022-12-01,80_84,155
2022-12-01,85_89,137
2022-12-01,90+,129
2022-12-02,00_04,41
2022-12-02,05_09,21
2022-12-02,10_14,58
2022-12-02,15_19,95
2022-12-02,20_24,117
2022-12-02,25_29,164
2022-12-02,30_34,179
2022-12-02,35_39,181
2022-12-02,40_44,210
2022-12-02,45_49,245
2022-12-02,50_54,251
2022-12-02,55_59,256
2022-12-02,60_64,229
2022-12-02,65_69,201
2022-12-02,70_74,204
2022-12-02,75_79,231
2022-12-02,80_84,192
2022-12-02,85_89,167
2022-12-02,90+,185
2022-12-03,00_04,46
2022-12-03,05_09,27
2022-12-03,10_14,58
2022-12-03,15_19,78
2022-12-03,20_24,76
2022-12-03,25_29,118
2022-12-03,30_34,149
2022-12-03,35_39,169
2022-12-03,40_44,204
2022-12-03,45_49,192
2022-12-03,50_54,214
2022-12-03,55_59,200
2022-12-03,60_64,176
2022-12-03,65_69,178
2022-12-03,70_74,159
2022-12-03,75_79,149
2022-12-03,80_84,114
2022-12-03,85_89,90
2022-12-03,90+,59
2022-12-04,00_04,39
2022-12-04,05_09,27
2022-12-04,10_14,99
2022-12-04,15_19,121
2022-12-04,20_24,153
2022-12-04,25_29,207
2022-12-04,30_34,238
2022-12-04,35_39,243
2022-12-04,40_44,294
2022-12-04,45_49,272
2022-12-04,50_54,310
2022-12-04,55_59,280
2022-12-04,60_64,201
2022-12-04,65_69,169
2022-12-04,70_74,182
2022-12-04,75_79,190
2022-12-04,80_84,127
2022-12-04,85_89,129
2022-12-04,90+,92
